ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Instr,Sex_Sort,Instr_time_1,Instr_time_2,Instr_time_3,Instr_time_4,Story1B,1B_Improb_1,1B_Improb_2,1B_Improb_3,1B_Improb_4,1B_Immoral_1,1B_Immoral_2,1B_Immoral_3,1B_Immoral_4,1B_Impossible_1,1B_Impossible_2,1B_Impossible_3,1B_Impossible_4,1B_time_1,1B_time_2,1B_time_3,1B_time_4,Story2b,2B_Improbable_1,2B_Improbable_2,2B_Improbable_3,2B_Improbable_4,2B_Immoral_1,2B_Immoral_2,2B_Immoral_3,2B_Immoral_4,2B_Impossible_1,2B_Impossible_2,2B_Impossible_3,2B_Impossible_4,2B_time_1,2B_time_2,2B_time_3,2B_time_4,Story3b,3B_Improbable_1,3B_Improbable_2,3B_Improbable_3,3B_Improbable_4,3B_Immoral_1,3B_Immoral_2,3B_Immoral_3,3B_Immoral_4,3B_Impossible_1,3B_Impossible_2,3B_Impossible_3,3B_Impossible_4,3B_time_1,3B_time_2,3B_time_3,3B_time_4,Story4b,4B_Improbable_1,4B_Improbable_2,4B_Improbable_3,4B_Improbable_4,4B_Immoral_1,4B_Immoral_2,4B_Immoral_3,4B_Immoral_4,4B_Impossible_1,4B_Impossible_2,4B_Impossible_3,4B_Impossible_4,4B_time_1,4B_time_2,4B_time_3,4B_time_4,Story5b,5B_Improbable_1,5B_Improbable_2,5B_Improbable_3,5B_Improbable_4,5B_Immoral_1,5B_Immoral_2,5B_Immoral_3,5B_Immoral_4,5B_Impossible_1,5B_Impossible_2,5B_Impossible_3,5B_Impossible_4,5B_time_1,5B_time_2,5B_time_3,5B_time_4,Story6b,6B_improbable_1,6B_improbable_2,6B_improbable_3,6B_improbable_4,6B_immoral_1,6B_immoral_2,6B_immoral_3,6B_immoral_4,6B_impossible_1,6B_impossible_2,6B_impossible_3,6B_impossible_4,6B_time_1,6B_time_2,6B_time_3,6B_time_4,Story7b,7B_Improbable_1,7B_Improbable_2,7B_Improbable_3,7B_Improbable_4,7B_Immoral_1,7B_Immoral_2,7B_Immoral_3,7B_Immoral_4,7B_Impossible_1,7B_Impossible_2,7B_Impossible_3,7B_Impossible_4,7B_time_1,7B_time_2,7B_time_3,7B_time_4,story8b,8B_Improbable_1,8B_Improbable_2,8B_Improbable_3,8B_Improbable_4,8B_Immoral_1,8B_Immoral_2,8B_Immoral_3,8B_Immoral_4,8B_Impossible_1,8B_Impossible_2,8B_Impossible_3,8B_Impossible_4,8B_time_1,8B_time_2,8B_time_3,8B_time_4,Story1g,1G_Improbable_1,1G_Improbable_2,1G_Improbable_3,1G_Improbable_4,1G_Immoral_1,1G_Immoral_2,1G_Immoral_3,1G_Immoral_4,1G_Impossible_1,1G_Impossible_2,1G_Impossible_3,1G_Impossible_4,1G_time_1,1G_time_2,1G_time_3,1G_time_4,Story2g,2G_Improbable_1,2G_Improbable_2,2G_Improbable_3,2G_Improbable_4,2G_Immoral_1,2G_Immoral_2,2G_Immoral_3,2G_Immoral_4,2G_Impossible_1,2G_Impossible_2,2G_Impossible_3,2G_Impossible_4,2G_time_1,2G_time_2,2G_time_3,2G_time_4,Story3g,3G_Improbable_1,3G_Improbable_2,3G_Improbable_3,3G_Improbable_4,3G_Immoral_1,3G_Immoral_2,3G_Immoral_3,3G_Immoral_4,3G_Impossible_1,3G_Impossible_2,3G_Impossible_3,3G_Impossible_4,3G_time_1,3G_time_2,3G_time_3,3G_time_4,Story4g,4G_improbable_1,4G_improbable_2,4G_improbable_3,4G_improbable_4,4G_immoral_1,4G_immoral_2,4G_immoral_3,4G_immoral_4,4G_impossible_1,4G_impossible_2,4G_impossible_3,4G_impossible_4,4G_time_1,4G_time_2,4G_time_3,4G_time_4,Story5g,5G_improbable_1,5G_improbable_2,5G_improbable_3,5G_improbable_4,5G_Immoral_1,5G_Immoral_2,5G_Immoral_3,5G_Immoral_4,5G_Impossible_1,5G_Impossible_2,5G_Impossible_3,5G_Impossible_4,5G_time_1,5G_time_2,5G_time_3,5G_time_4,Story6g,6G_improbable_1,6G_improbable_2,6G_improbable_3,6G_improbable_4,6G_immoral_1,6G_immoral_2,6G_immoral_3,6G_immoral_4,6G_impossible_1,6G_impossible_2,6G_impossible_3,6G_impossible_4,6G_time_1,6G_time_2,6G_time_3,6G_time_4,Story7g,7G_improbable_1,7G_improbable_2,7G_improbable_3,7G_improbable_4,7G_immoral_1,7G_immoral_2,7G_immoral_3,7G_immoral_4,7G_impossible_1,7G_impossible_2,7G_impossible_3,7G_impossible_4,7G_time_1,7G_time_2,7G_time_3,7G_time_4,Story8g,8G_improbable_1,8G_improbable_2,8G_improbable_3,8G_improbable_4,8G_immoral_1,8G_immoral_2,8G_immoral_3,8G_immoral_4,8G_impossible_1,8G_impossible_2,8G_impossible_3,8G_impossible_4,8G_time_1,8G_time_2,8G_time_3,8G_time_4,Demo_Instr,Age,Gender,Ethnicity,Education,SES,Lang,DO-BR-FL_29,DO-BR-FL_28,DO-BL-Story1B,DO-BL-Story2B,DO-BL-Story3B,DO-BL-Story4B,DO-BL-Story5B,DO-BL-Story6B,DO-BL-Story7B,DO-BL-Story8B,DO-BL-Story1G,DO-BL-Story2G,DO-BL-Story3G,DO-BL-Story4G,DO-BL-Story5G,DO-BL-Story6G,DO-BL-Story7G,DO-BL-Story8G,DO-Q-1B_Improb,DO-Q-3B_Improbable,DO-Q-4B_Improbable,DO-Q-5B_Improbable,DO-Q-6B_improbable,DO-Q-7B_Improbable,DO-Q-8B_Improbable,DO-Q-1G_Improbable,DO-Q-2G_Improbable,DO-Q-3G_Improbable,DO-Q-4G_improbable,DO-Q-5G_improbable,DO-Q-6G_improbable,DO-Q-7G_improbable,DO-Q-8G_improbable,DO-Q-2B_Improbable,DO-Q-1B_Immoral,DO-Q-1B_Impossible,DO-Q-2B_Impossible,DO-Q-3B_Impossible,DO-Q-4B_Impossible,DO-Q-5B_Impossible,DO-Q-6B_impossible,DO-Q-7B_Impossible,DO-Q-8B_Impossible,DO-Q-1G_Impossible,DO-Q-2G_Impossible,DO-Q-3G_Impossible,DO-Q-4G_impossible,DO-Q-5G_Impossible,DO-Q-6G_impossible,DO-Q-7G_impossible,DO-Q-8G_impossible,DO-Q-2B_Immoral,DO-Q-3B_Immoral,DO-Q-4B_Immoral,DO-Q-5B_Immoral,DO-Q-6B_immoral,DO-Q-7B_Immoral,DO-Q-8B_Immoral,DO-Q-1G_Immoral,DO-Q-2G_Immoral,DO-Q-3G_Immoral,DO-Q-5G_Immoral,DO-Q-6G_immoral,DO-Q-7G_immoral,DO-Q-8G_immoral,DO-Q-4G_immoral,LocationLatitude,LocationLongitude,LocationAccuracy
R_1pMBCInmKstriYV,Default Response Set,Anonymous,,,68.33.30.98,0,3/21/2017 10:06,3/21/2017 10:12,1,1,1,1,6.325,6.325,8.934,1,1,1,1,2,2,,,,,,,,,8.794,17.636,20.726,4,1,,,,,3,3,1,2,,,,,16.28,51.364,52.124,5,1,1,1,2,2,,,,,,,,,9.871,17.446,19.205,4,1,,,,,,,,,1,2,2,2,8.452,15.345,15.968,4,1,,,,,3,3,1,2,,,,,24.768,32.854,33.176,5,1,,,,,,,,,1,2,2,2,14.898,29.151,30.377,4,1,,,,,,,,,1,2,2,2,10.56,16.828,17.586,4,1,,,,,3,2,1,2,,,,,9.405,17.24,19.062,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,5,6,4,1,Story 2B|Story 5B|Story 8B|Story 6B|Story 3B|Story 7B|Story 1B|Story 4B,,Story1B|1B_Improb|1B_time,Story2b|2B_Immoral|2B_time,Story3b|3B_Improbable|3B_time,Story4b|4B_Impossible|4B_time,Story5b|5B_Immoral|5B_time,Story6b|6B_impossible|6B_time,Story7b|7B_Impossible|7B_time,story8b|8B_Immoral|8B_time,,,,,,,,,1|3|2|4,2|4|3|1,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,4|3|1|2,1|2|3|4,2|4|1|3,2|1|3|4,1|2|3|4,,,,,,,,,4|1|3|2,1|2|3|4,1|2|3|4,2|1|4|3,8|9|10|11,1|2|3|4,2|1|4|3,,,,,,,,,39.11480713,-77.24620056,-1
R_bw7cDLRqslzRzsl,Default Response Set,Anonymous,,,73.45.6.100,0,3/21/2017 10:06,3/21/2017 10:12,1,1,1,2,7.491,8.763,9.537,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,3,1,2,8.096,16.372,17.133,5,1,,,,,3,2,1,2,,,,,5.801,17.79,18.26,9,1,,,,,,,,,3,1,1,2,32.168,120.776,123.398,8,1,,,,,3,3,1,2,,,,,5.071,19.673,20.467,10,1,3,3,1,2,,,,,,,,,2.587,35.766,36.308,8,1,,,,,3,2,1,2,,,,,9.845,43.631,45.084,7,1,,,,,,,,,1,3,2,1,12.46,51.005,51.918,12,1,,,,,3,3,1,2,,,,,6.535,18.036,18.395,9,,34,2,1,4,9,1,,Story 7G|Story 6G|Story 8G|Story 3G|Story 2G|Story 4G|Story 1G|Story 5G,,,,,,,,,Story1g|1G_Impossible|1G_time,Story2g|2G_Immoral|2G_time,Story3g|3G_Impossible|3G_time,Story4g|4G_immoral|4G_time,Story5g|5G_improbable|5G_time,Story6g|6G_immoral|6G_time,Story7g|7G_impossible|7G_time,Story8g|8G_immoral|8G_time,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|3|4|2,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,,,4|2|3|1,1|2|3|4,1|4|2|3,1|2|3|4,1|2|3|4,1|2|3|4,4|3|1|2,1|2|3|4,,,,,,,,1|2|3|4,3|1|2|4,1|2|3|4,1|2|3|4,4|3|2|1,1|2|3|4,2|4|1|3,3|1|2|4,41.90379333,-87.67569733,-1
R_xxDlagpQKPRWApj,Default Response Set,Anonymous,,,75.172.162.241,0,3/21/2017 10:06,3/21/2017 10:14,1,1,1,1,3.56,166.59,167.687,2,1,,,,,3,2,1,2,,,,,11.721,24.602,27.266,5,1,,,,,3,2,1,2,,,,,9.927,24.477,26.796,6,1,,,,,2,2,1,2,,,,,13.478,32.222,34.186,8,1,1,1,2,2,,,,,,,,,4.947,34.537,36.612,7,1,,,,,,,,,1,2,2,2,20.001,30.636,33.473,7,1,,,,,1,1,1,2,,,,,7.989,41.31,41.87,10,1,1,1,2,2,,,,,,,,,9.722,32.156,33.49,6,1,,,,,3,2,1,2,,,,,10.623,32.599,35.631,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,5,5,5,1,Story 4B|Story 8B|Story 5B|Story 1B|Story 2B|Story 6B|Story 7B|Story 3B,,Story1B|1B_Immoral|1B_time,Story2b|2B_Immoral|2B_time,Story3b|3B_Immoral|3B_time,Story4b|4B_Improbable|4B_time,Story5b|5B_Impossible|5B_time,Story6b|6B_immoral|6B_time,Story7b|7B_Improbable|7B_time,story8b|8B_Immoral|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,4|3|2|1,1|2|3|4,1|2|3|4,1|4|3|2,1|2|3|4,,,,,,,,,1|2|3|4,3|4|1|2,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,2|3|1|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,4|3|1|2,1|2|4|3,1|2|3|4,1|2|3|4,8|9|10|11,1|2|3|4,3|4|2|1,,,,,,,,,33.46270752,-111.9856033,-1
R_40HnbqA3qUMRDXj,Default Response Set,Anonymous,,,198.8.80.140,0,3/21/2017 10:01,3/21/2017 10:15,1,1,1,2,1.405,1.405,3.176,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,,,,,,,,,24.925,27.579,47.372,5,1,,,,,2,1,3,2,,,,,2.394,45.255,50.635,5,1,2,2,1,3,,,,,,,,,1.822,3.574,9.77,4,1,,,,,1,3,2,2,,,,,2.293,3.733,32.308,4,1,,,,,,,,,2,1,3,1,368.297,370.781,381.106,5,1,,,,,,,,,3,1,2,1,8.247,9.652,48.93,4,1,,,,,,,,,3,2,2,1,9.249,10.354,35.329,4,1,,,,,,,,,3,1,2,1,1.556,3.872,10.045,5,,26,2,5,4,7,1,,Story 1G|Story 7G|Story 2G|Story 4G|Story 6G|Story 8G|Story 5G|Story 3G,,,,,,,,,Story1g|1G_Improbable|1G_time,Story2g|2G_Immoral|2G_time,Story3g|3G_Improbable|3G_time,Story4g|4G_immoral|4G_time,Story5g|5G_Impossible|5G_time,Story6g|6G_impossible|6G_time,Story7g|7G_impossible|7G_time,Story8g|8G_impossible|8G_time,,,,,,,,1|4|2|3,1|2|3|4,4|2|3|1,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,2|3|1|4,1|2|4|3,1|2|4|3,3|2|1|4,,,,,,,,1|2|3|4,1|3|2|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|3|4|2,34.0493927,-118.2640991,-1
R_2E5FYaU0sKcqndS,Default Response Set,Anonymous,,,23.124.66.92,0,3/21/2017 10:11,3/21/2017 10:15,1,1,1,2,5.519,7.214,8.326,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,,,,,,,,,5.555,14.506,15.264,4,1,,,,,,,,,1,2,2,2,7.969,15.98,16.547,4,1,,,,,,,,,1,2,2,2,12.581,25.15,26.013,5,1,,,,,,,,,1,2,2,2,20.174,31.966,32.52,6,1,,,,,,,,,1,2,2,2,15.084,34.931,35.748,5,1,,,,,,,,,1,3,2,2,5.048,14.512,16.408,4,1,,,,,2,2,1,2,,,,,4.594,14.722,15.737,5,1,1,1,2,2,,,,,,,,,7.11,15.822,16.443,4,,27,2,5,4,6,1,,Story 5G|Story 2G|Story 1G|Story 3G|Story 7G|Story 4G|Story 8G|Story 6G,,,,,,,,,Story1g|1G_Improbable|1G_time,Story2g|2G_Impossible|2G_time,Story3g|3G_Impossible|3G_time,Story4g|4G_impossible|4G_time,Story5g|5G_Impossible|5G_time,Story6g|6G_impossible|6G_time,Story7g|7G_immoral|7G_time,Story8g|8G_improbable|8G_time,,,,,,,,3|4|2|1,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,2|4|1|3,,,,,,,,,,,1|2|3|4,3|1|2|4,2|4|1|3,4|1|3|2,4|2|1|3,1|3|2|4,1|2|3|4,1|2|3|4,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,4|1|2|3,1|2|3|4,1|2|3|4,34.90539551,-87.50679779,-1
R_28Sw4rRwsByKYLa,Default Response Set,Anonymous,,,71.148.8.136,0,3/21/2017 10:09,3/21/2017 10:15,1,1,1,2,4.185,4.185,5.426,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,,,,,,,,,11.822,18.461,19.324,4,1,1,2,2,2,,,,,,,,,4.799,17.047,17.661,5,1,1,1,2,2,,,,,,,,,8.737,13.737,14.509,4,1,,,,,,,,,1,1,2,2,6.286,13.558,14.199,5,1,,,,,2,1,1,2,,,,,8.386,17.458,19.999,5,1,,,,,1,1,1,2,,,,,118.344,142.92,143.782,5,1,,,,,1,1,1,2,,,,,6.59,18.974,19.804,5,1,,,,,,,,,1,2,2,2,93.492,104.324,106.37,5,,29,2,5,2,7,1,,Story 8G|Story 6G|Story 4G|Story 5G|Story 1G|Story 7G|Story 2G|Story 3G,,,,,,,,,Story1g|1G_Improbable|1G_time,Story2g|2G_Improbable|2G_time,Story3g|3G_Improbable|3G_time,Story4g|4G_impossible|4G_time,Story5g|5G_Immoral|5G_time,Story6g|6G_immoral|6G_time,Story7g|7G_immoral|7G_time,Story8g|8G_impossible|8G_time,,,,,,,,4|1|2|3,3|1|2|4,3|1|4|2,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,4|2|1|3,1|2|3|4,1|2|3|4,1|2|3|4,2|4|1|3,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,2|4|3|1,2|3|1|4,3|4|2|1,1|2|3|4,1|2|3|4,29.68769836,-95.11569977,-1
R_1Idd3JTlTfcGN55,Default Response Set,Anonymous,,,73.58.22.40,0,3/21/2017 10:08,3/21/2017 10:16,1,1,1,2,5.75,5.75,9.636,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,3,1,2,,,,,18.371,37.748,38.623,4,1,,,,,3,3,1,2,,,,,21.772,39.397,40.305,4,1,3,3,2,2,,,,,,,,,15.986,26.77,28.261,4,1,3,1,2,2,,,,,,,,,36.774,47.548,48.365,4,1,3,3,2,2,,,,,,,,,16.959,28.502,29.425,4,1,3,3,2,2,,,,,,,,,65.494,82.417,83.375,4,1,,,,,3,2,1,2,,,,,47.372,66.374,67.208,4,1,,,,,3,2,1,2,,,,,13.898,29.026,29.959,6,,52,2,5,5,5,1,,Story 7G|Story 4G|Story 1G|Story 2G|Story 6G|Story 5G|Story 8G|Story 3G,,,,,,,,,Story1g|1G_Immoral|1G_time,Story2g|2G_Immoral|2G_time,Story3g|3G_Improbable|3G_time,Story4g|4G_improbable|4G_time,Story5g|5G_improbable|5G_time,Story6g|6G_improbable|6G_time,Story7g|7G_immoral|7G_time,Story8g|8G_immoral|8G_time,,,,,,,,1|2|3|4,1|2|3|4,2|4|1|3,4|2|3|1,2|4|3|1,4|1|3|2,1|2|3|4,1|2|3|4,,,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,4|2|1|3,3|4|1|2,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,2|3|4|1,1|2|3|4,33.15240479,-87.61329651,-1
R_2aEcbkrRxX65OJb,Default Response Set,Anonymous,,,24.119.10.20,0,3/21/2017 10:12,3/21/2017 10:16,1,1,1,1,2.902,13.418,14.568,12,1,,,,,3,3,1,2,,,,,16.314,39.897,40.781,5,1,3,1,1,1,,,,,,,,,1.5,24.592,25.143,6,1,,,,,,,,,3,3,2,2,9.582,21.929,23.223,5,1,3,1,2,2,,,,,,,,,1.622,21.961,22.704,6,1,,,,,3,3,1,2,,,,,12.623,24.455,27.154,4,1,,,,,3,3,1,2,,,,,1.601,26.057,26.771,5,1,,,,,,,,,3,2,2,2,11.659,22.779,23.638,4,1,,,,,3,2,1,2,,,,,6.895,18.148,19.259,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,5,4,7,1,Story 1B|Story 6B|Story 2B|Story 5B|Story 3B|Story 4B|Story 8B|Story 7B,,Story1B|1B_Immoral|1B_time,Story2b|2B_Improbable|2B_time,Story3b|3B_Impossible|3B_time,Story4b|4B_Improbable|4B_time,Story5b|5B_Immoral|5B_time,Story6b|6B_immoral|6B_time,Story7b|7B_Impossible|7B_time,story8b|8B_Immoral|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,4|2|1|3,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,4|2|1|3,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|3|4|2,10|9|11|8,1|2|3|4,4|3|2|1,,,,,,,,,32.70379639,-109.6557999,-1
R_1M0ogJlRcz6wax8,Default Response Set,Anonymous,,,47.198.172.83,0,3/21/2017 10:12,3/21/2017 10:16,1,1,1,1,0,0,10.074,0,1,,,,,3,2,1,2,,,,,0,0,17.768,0,1,,,,,3,2,1,2,,,,,0,0,26.613,0,1,1,1,2,2,,,,,,,,,0,0,41.159,0,1,,,,,,,,,1,2,2,2,0,0,30.563,0,1,3,2,2,2,,,,,,,,,0,0,21.471,0,1,,,,,,,,,1,2,2,2,0,0,39.788,0,1,,,,,3,2,1,2,,,,,0,0,27.435,0,1,,,,,3,2,1,2,,,,,0,0,21.995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,1,4,1,1,Story 4B|Story 7B|Story 8B|Story 6B|Story 3B|Story 2B|Story 5B|Story 1B,,Story1B|1B_Immoral|1B_time,Story2b|2B_Immoral|2B_time,Story3b|3B_Improbable|3B_time,Story4b|4B_Impossible|4B_time,Story5b|5B_Improbable|5B_time,Story6b|6B_impossible|6B_time,Story7b|7B_Immoral|7B_time,story8b|8B_Immoral|8B_time,,,,,,,,,1|2|3|4,4|3|2|1,1|2|3|4,4|1|3|2,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,4|3|1|2,1|2|3|4,1|2|3|4,1|2|3|4,3|4|1|2,1|2|3|4,1|4|3|2,1|2|3|4,1|2|3|4,,,,,,,,,3|1|4|2,1|2|3|4,1|2|3|4,1|2|3|4,8|9|10|11,3|2|1|4,3|2|1|4,,,,,,,,,27.36540222,-82.53579712,-1
R_1FRnjxsMj1u71Sk,Default Response Set,Anonymous,,,73.45.98.197,0,3/21/2017 10:03,3/21/2017 10:16,1,1,1,2,59.971,59.971,71.739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,2,2,2,11.38,20.494,23.083,4,1,,,,,3,2,1,2,,,,,11.383,20.237,22.099,4,1,,,,,3,3,1,2,,,,,88.355,104.317,105.043,4,1,3,1,2,2,,,,,,,,,7.094,14.892,17.743,4,1,,,,,3,2,1,2,,,,,12.107,20.022,20.971,4,1,,,,,3,3,1,2,,,,,12.714,20.241,21.34,4,1,3,2,1,2,,,,,,,,,405.677,416.991,417.851,4,1,,,,,,,,,1,2,2,2,10.369,17.961,19.147,5,,39,2,5,5,4,1,,Story 1G|Story 3G|Story 7G|Story 8G|Story 2G|Story 5G|Story 4G|Story 6G,,,,,,,,,Story1g|1G_Impossible|1G_time,Story2g|2G_Immoral|2G_time,Story3g|3G_Immoral|3G_time,Story4g|4G_improbable|4G_time,Story5g|5G_Immoral|5G_time,Story6g|6G_immoral|6G_time,Story7g|7G_improbable|7G_time,Story8g|8G_impossible|8G_time,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|4|3|2,1|2|3|4,1|2|3|4,4|3|1|2,1|2|3|4,,,,,,,,,,,4|2|3|1,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,2|4|3|1,,,,,,,,1|2|3|4,1|4|2|3,4|1|3|2,1|4|2|3,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,42.35949707,-88.27339935,-1
R_2CvtSVUouKn7knL,Default Response Set,Anonymous,,,198.160.134.100,0,3/21/2017 10:08,3/21/2017 10:16,1,1,1,1,5.722,5.722,6.481,1,1,,,,,,,,,1,3,2,2,12.522,26.794,28.323,4,1,,,,,3,2,1,2,,,,,9.728,21.641,22.382,5,1,1,3,2,2,,,,,,,,,13.897,23.234,24.961,4,1,,,,,3,2,1,2,,,,,71.069,83.489,84.609,4,1,,,,,,,,,1,3,2,2,37.365,66.127,66.768,5,1,,,,,3,1,1,2,,,,,12.334,23.542,24.943,4,1,3,2,2,1,,,,,,,,,22.978,43.548,44.626,4,1,,,,,3,3,1,2,,,,,25.713,34.492,35.201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,2,5,5,1,Story 7B|Story 5B|Story 8B|Story 3B|Story 4B|Story 6B|Story 2B|Story 1B,,Story1B|1B_Impossible|1B_time,Story2b|2B_Immoral|2B_time,Story3b|3B_Improbable|3B_time,Story4b|4B_Immoral|4B_time,Story5b|5B_Impossible|5B_time,Story6b|6B_immoral|6B_time,Story7b|7B_Improbable|7B_time,story8b|8B_Immoral|8B_time,,,,,,,,,1|2|3|4,1|3|4|2,1|2|3|4,1|2|3|4,1|2|3|4,3|4|2|1,1|2|3|4,,,,,,,,,1|2|3|4,1|2|3|4,4|2|1|3,1|2|3|4,1|2|3|4,1|2|3|4,1|4|2|3,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,4|1|2|3,1|2|3|4,1|4|2|3,1|2|3|4,8|10|9|11,1|2|3|4,2|3|4|1,,,,,,,,,25.70329285,-80.28990173,-1
